state,county,pop_total_2015,median_age_2015,median_income_2015,households_median_value_2015,households_avg_size_2015,households_total_2015,households_median_gross_rent_2015,mean_travel_time_2015,pop_total_male_rate_2015,pop_total_female_rate_2015,pop_18_39_male_rate_2015,pop_18_39_female_rate_2015,pop_40_64_male_rate_2015,pop_40_64_female_rate_2015,pop_over_65_male_rate_2015,pop_over_65_female_rate_2015,veterans_rate_2015,inmigrants_rate_2015,white_rate_2015,black_rate_2015,native_rate_2015,asian_rate_2015,pacific_rate_2015,other_rate_2015,hispanic_rate_2015,two_more_races_rate_2015,high_school_rate_2015,bachelors_rate_2015,poverty_rate_2015,households_renter_rate_2015,households_owner_rate_2015,unemployment_rate_2015,public_transport_rate_2015,no_health_insurance_rate_2015,county_fips
38,001,2341,47.6,52118.0,126100.0,2.14,1067,481.0,1144,50.58,49.42,12.09,8.63,17.6,19.48,11.49,12.35,9.14,1.79,93.25,1.32,2.69,1.24,0.0,0.56,1.11,0.94,24.6,13.37,9.4,26.34,73.66,1.24,0.43,8.59,38001
38,003,11097,42.8,53141.0,97600.0,2.07,5056,582.0,5528,49.78,50.22,15.25,12.94,16.34,15.88,8.72,11.07,8.02,2.73,94.51,0.94,0.94,2.02,0.14,0.77,1.57,0.69,19.03,13.6,7.58,31.31,68.69,2.37,0.19,7.54,38003
38,005,6794,31.0,41296.0,63600.0,2.97,2280,423.0,2198,51.47,48.53,12.91,11.44,14.76,14.7,6.26,5.93,5.83,0.43,42.71,0.0,54.97,0.07,0.06,0.65,2.22,1.53,15.1,6.15,33.26,35.83,64.17,6.14,0.16,18.69,38005
38,007,969,45.0,70469.0,145300.0,2.25,407,863.0,470,60.06,39.94,18.16,11.66,20.64,15.79,8.88,7.95,3.72,5.26,91.64,0.83,0.52,2.99,0.0,1.34,4.33,2.68,24.05,15.48,10.32,26.04,73.96,1.4,0.0,11.76,38007
38,009,6634,46.0,56349.0,116800.0,2.09,3035,608.0,3066,52.64,47.36,13.45,10.75,18.24,16.32,9.77,11.25,9.24,2.22,93.96,0.89,2.47,0.23,0.0,0.42,1.79,2.03,18.99,11.55,8.14,25.63,74.37,2.6,0.0,9.56,38009
38,011,3221,43.6,66845.0,135000.0,2.28,1377,582.0,1589,48.43,51.57,11.98,9.78,16.86,17.14,8.94,11.18,6.99,0.5,95.56,0.12,1.18,0.0,0.0,2.39,4.41,0.75,19.12,11.58,7.26,26.0,74.0,1.77,0.0,5.9,38011
38,013,2208,36.5,60096.0,110100.0,2.25,980,650.0,980,54.76,45.24,15.04,12.82,16.03,13.09,8.42,8.56,6.07,3.4,97.87,0.05,1.18,0.23,0.0,0.45,5.3,0.23,18.57,9.24,13.63,32.76,67.24,2.34,0.18,13.5,38013
38,015,88223,36.8,65254.0,199200.0,2.3,37061,755.0,46636,49.66,50.34,16.23,15.1,15.65,16.2,6.08,8.05,6.62,1.78,92.31,0.91,3.79,0.68,0.02,0.31,1.75,1.98,14.05,15.78,7.87,30.13,69.87,2.35,0.1,6.96,38015
38,017,162500,31.9,53289.0,172100.0,2.29,68776,712.0,89844,50.4,49.6,20.77,18.93,14.04,13.86,4.55,5.89,5.95,6.33,90.13,3.18,1.17,2.68,0.01,0.44,2.34,2.39,10.87,15.93,11.74,47.86,52.14,3.17,0.48,8.36,38017
38,019,3890,50.8,66806.0,86700.0,2.17,1746,485.0,1739,50.36,49.64,10.21,7.94,18.43,17.22,12.16,14.01,8.07,1.34,96.2,0.08,1.16,0.33,0.0,0.0,0.0,2.24,19.13,10.31,4.63,14.2,85.8,0.81,0.03,3.8,38019
38,021,5195,43.2,53750.0,92000.0,2.3,2132,548.0,2529,50.24,49.76,12.97,11.3,16.15,15.15,9.36,12.51,6.87,1.87,96.36,1.48,0.81,0.35,0.0,0.37,2.91,0.64,17.81,13.97,7.7,28.1,71.9,1.47,0.17,8.3,38021
38,023,2314,51.7,56042.0,100400.0,2.07,1081,546.0,1031,50.56,49.44,9.51,7.95,21.69,19.53,11.41,13.87,6.61,5.32,95.68,0.48,1.56,0.86,0.0,0.0,0.17,1.43,26.97,14.74,7.69,20.63,79.37,0.71,0.0,9.03,38023
38,025,4195,41.7,69732.0,146400.0,2.6,1557,771.0,1763,52.94,47.06,15.78,10.37,18.43,16.78,7.79,8.72,8.39,2.55,83.79,0.1,10.92,1.33,0.1,0.83,2.77,2.93,20.1,10.73,12.32,19.01,80.99,4.28,0.36,17.33,38025
38,027,2370,48.3,48583.0,68500.0,2.15,1060,441.0,1090,46.92,53.08,10.21,7.51,18.52,19.24,9.79,11.56,8.48,1.01,93.29,0.0,4.18,0.0,0.21,0.59,3.33,1.73,17.59,13.08,13.12,25.94,74.06,1.87,0.0,7.05,38027
38,029,3463,51.2,44051.0,79900.0,2.13,1599,430.0,1262,50.19,49.81,7.33,8.14,19.64,16.84,12.45,14.41,8.32,0.66,96.91,0.0,0.32,0.46,0.0,0.0,0.12,2.31,24.83,9.73,11.15,19.39,80.61,3.59,0.0,7.94,38029
38,031,3366,46.9,55769.0,96300.0,2.22,1484,512.0,1674,49.73,50.27,11.44,10.04,18.21,17.14,9.92,12.42,7.49,0.89,97.59,0.12,0.83,0.68,0.0,0.06,1.16,0.71,20.97,11.26,9.39,26.08,73.92,1.33,0.0,6.83,38031
38,033,1822,41.0,40179.0,107000.0,2.19,803,554.0,855,47.75,52.25,10.43,11.96,16.19,16.41,8.45,10.21,6.64,0.11,97.48,0.0,0.44,0.0,0.0,0.05,1.98,2.03,13.61,11.64,9.71,32.5,67.5,1.03,0.0,13.28,38033
38,035,68979,29.4,48676.0,160600.0,2.25,28521,763.0,36615,51.38,48.62,22.84,19.34,13.39,13.05,4.87,6.27,7.38,4.0,89.0,2.49,2.59,2.35,0.06,0.78,3.66,2.74,12.02,12.3,16.27,50.06,49.94,3.59,0.56,7.09,38035
38,037,2362,53.6,44559.0,75100.0,2.05,1136,442.0,888,49.53,50.47,9.06,7.28,19.77,18.46,13.0,14.69,8.26,1.02,97.46,0.34,1.1,0.0,0.0,0.42,0.85,0.68,27.39,10.75,14.65,18.57,81.43,3.37,0.0,9.99,38037
38,039,2329,51.8,48355.0,83600.0,2.16,1035,406.0,1053,50.32,49.68,8.46,8.54,18.16,16.32,13.14,16.32,10.0,1.37,96.82,1.25,0.94,0.21,0.0,0.13,0.39,0.64,26.06,12.49,7.69,26.09,73.91,1.96,0.0,8.12,38039
38,041,2621,48.4,52169.0,95700.0,2.25,1091,565.0,1028,47.77,52.23,8.97,12.29,16.52,15.87,11.87,13.43,7.63,0.5,96.03,0.72,2.29,0.0,0.31,0.0,1.87,0.65,24.84,8.93,8.28,16.96,83.04,1.14,0.72,6.83,38041
38,043,2430,47.0,54559.0,87600.0,2.24,1084,465.0,1111,52.63,47.37,12.72,9.67,19.88,17.41,10.62,10.33,6.71,0.78,96.83,0.0,0.0,0.0,0.0,1.69,5.02,1.48,21.52,11.89,7.61,19.1,80.9,0.89,0.33,8.48,38043
38,045,4113,48.5,54821.0,85200.0,2.2,1840,578.0,1797,52.25,47.75,10.45,9.0,19.06,16.29,11.18,13.27,6.81,0.73,98.52,0.12,0.22,0.0,0.0,0.15,0.8,1.0,20.93,12.57,9.31,21.52,78.48,1.94,0.0,6.95,38045
38,047,1945,51.8,51458.0,71000.0,2.12,878,630.0,805,48.48,51.52,8.02,7.92,18.71,16.14,12.65,15.94,7.56,0.82,97.99,0.31,0.31,0.31,0.0,0.05,1.44,1.03,27.15,8.07,7.76,16.51,83.49,2.16,0.0,4.47,38047
38,049,5817,43.3,57386.0,107700.0,2.2,2608,550.0,2550,52.36,47.64,13.29,10.85,17.66,16.13,9.25,10.35,8.58,1.05,97.3,0.17,0.65,0.21,0.0,0.28,2.41,1.39,23.28,10.43,12.69,18.14,81.86,3.14,0.0,8.37,38049
38,051,2759,53.4,42277.0,62800.0,2.06,1289,558.0,1192,48.6,51.4,8.52,8.19,16.78,15.11,13.48,19.61,7.32,1.16,96.74,0.33,0.51,0.51,0.0,0.0,0.91,1.92,22.69,11.38,11.27,17.84,82.16,1.25,0.07,3.59,38051
38,053,9615,32.2,72794.0,198400.0,2.93,3214,829.0,4319,52.8,47.2,16.79,13.18,17.2,14.34,4.54,5.17,7.16,0.8,78.32,0.8,17.77,0.36,0.0,0.41,2.79,2.34,14.09,10.81,13.61,38.83,61.17,2.97,0.42,19.46,38053
38,055,9451,47.1,55686.0,130500.0,2.18,4234,588.0,4069,50.61,49.39,11.07,9.89,18.66,17.66,10.37,11.15,8.23,1.15,91.08,0.08,7.18,0.13,0.0,0.4,2.18,1.12,21.86,10.93,11.34,23.78,76.22,1.6,0.25,8.96,38055
38,057,8633,45.6,72704.0,136600.0,2.31,3673,705.0,4097,51.77,48.23,12.5,10.23,20.16,18.53,7.45,9.31,8.46,0.83,95.85,0.05,2.91,0.22,0.0,0.15,2.22,0.82,19.08,11.18,8.03,16.99,83.01,3.2,0.17,9.72,38057
38,059,28985,38.9,62418.0,165500.0,2.3,12308,762.0,15339,50.84,49.16,15.24,13.83,17.18,16.42,6.72,8.14,6.81,0.79,92.47,0.65,3.63,0.14,0.0,1.15,2.29,1.97,18.2,13.69,7.83,24.37,75.63,3.18,0.0,6.19,38059
38,061,9253,34.8,68188.0,132300.0,2.83,3206,673.0,4237,54.97,45.03,19.53,12.24,16.18,14.62,5.52,5.94,7.65,1.57,66.11,0.12,28.38,0.67,0.0,0.57,5.77,4.15,16.51,11.24,13.25,30.32,69.68,4.68,0.22,17.58,38061
38,063,3048,52.8,51085.0,73200.0,1.95,1522,467.0,1350,51.57,48.43,10.63,8.96,18.34,16.4,13.35,15.09,9.71,1.61,96.29,1.38,1.31,0.0,0.0,0.0,1.94,1.02,22.7,12.11,8.17,22.6,77.4,0.7,0.0,9.02,38063
38,065,1819,48.5,60278.0,120300.0,2.3,792,534.0,670,51.9,48.1,11.38,9.13,18.36,18.2,10.01,10.67,6.87,0.33,92.52,0.33,4.29,0.16,0.0,1.21,2.91,1.48,18.91,9.84,7.53,18.94,81.06,3.6,0.0,10.45,38065
38,067,7206,47.2,53504.0,76900.0,2.14,3285,515.0,3429,51.26,48.74,11.62,10.7,18.82,17.06,9.94,11.19,9.26,4.5,94.85,0.24,2.37,0.08,0.0,1.08,3.19,1.37,24.54,11.05,6.3,21.86,78.14,3.53,0.03,7.47,38067
38,069,4395,46.9,42563.0,97900.0,2.08,2018,584.0,2063,50.51,49.49,13.31,8.58,16.47,18.32,10.19,13.56,8.78,0.43,96.63,0.52,1.87,0.0,0.0,0.07,1.07,0.91,20.66,9.83,15.77,26.76,73.24,0.9,1.27,9.85,38069
38,071,11566,42.5,50841.0,102400.0,2.2,5016,525.0,5681,50.94,49.06,12.69,10.89,17.56,18.03,8.52,9.88,7.31,1.02,87.26,0.1,9.81,0.58,0.0,0.18,2.24,2.08,17.98,12.34,9.67,36.62,63.38,1.22,0.26,9.71,38071
38,073,5453,44.5,56500.0,103600.0,2.25,2352,580.0,2553,51.13,48.87,11.64,9.17,17.86,17.31,9.37,11.52,7.46,0.95,97.21,0.59,0.75,0.29,0.0,0.0,1.6,1.16,23.75,10.29,8.99,32.14,67.86,2.0,0.0,5.57,38073
38,075,2562,39.9,65125.0,118000.0,2.46,1020,668.0,1157,50.51,49.49,13.74,11.48,17.41,15.96,8.27,8.24,8.16,2.85,98.32,0.16,0.55,0.51,0.0,0.0,2.46,0.47,17.99,8.98,7.26,21.96,78.04,1.59,0.04,5.11,38075
38,077,16317,38.9,55390.0,102000.0,2.28,6621,520.0,8106,51.57,48.43,16.28,13.13,17.49,16.25,6.99,8.47,6.98,1.56,94.0,0.47,2.79,0.34,0.05,0.8,2.45,1.54,16.41,10.78,10.01,28.68,71.32,3.01,0.01,5.52,38077
38,079,14498,30.3,33277.0,69000.0,3.0,4774,351.0,4491,49.11,50.89,13.94,13.97,13.62,14.73,4.61,5.46,4.1,0.59,20.06,0.54,77.32,0.26,0.0,0.19,0.46,1.63,9.68,9.1,34.86,32.26,67.74,4.76,0.02,31.45,38079
38,081,3874,45.3,57125.0,77900.0,2.22,1728,577.0,1837,52.61,47.39,13.14,9.45,19.23,17.86,9.55,10.04,7.98,2.3,96.08,1.08,0.57,0.57,0.0,0.85,2.63,0.85,21.45,11.9,5.73,24.48,75.52,1.24,0.0,4.23,38081
38,083,1337,52.0,48102.0,69600.0,2.05,653,356.0,483,49.96,50.04,7.55,8.3,21.47,17.73,13.31,14.51,9.42,0.3,98.28,0.0,0.45,0.0,0.0,0.22,0.3,1.05,26.25,9.42,15.63,18.53,81.47,2.02,0.0,6.96,38083
38,085,4380,27.0,38068.0,66200.0,3.93,1098,470.0,1121,50.57,49.43,14.63,14.27,13.11,13.29,3.36,4.04,3.29,0.53,14.09,0.05,81.8,0.16,0.11,0.16,3.56,3.63,12.95,7.05,34.79,58.74,41.26,20.31,0.18,28.26,38085
38,087,673,50.4,55000.0,101100.0,2.09,322,663.0,271,55.87,44.13,10.7,7.73,23.18,17.83,10.4,10.4,6.24,0.0,97.62,0.59,0.0,0.0,0.0,0.0,0.3,1.78,23.63,16.79,10.1,14.29,85.71,0.0,0.45,7.88,38087
38,089,28628,35.0,72099.0,206200.0,2.44,11379,854.0,15263,51.9,48.1,17.91,14.56,15.96,14.43,5.71,7.57,6.58,3.72,92.63,1.11,0.95,1.26,0.06,1.84,4.35,2.15,17.04,11.5,6.52,31.29,68.71,2.81,0.14,9.15,38089
38,091,1979,50.2,55833.0,74900.0,2.09,948,463.0,921,52.25,47.75,11.47,8.59,20.67,17.53,11.62,10.86,9.7,1.26,99.65,0.0,0.0,0.0,0.0,0.35,1.62,0.0,21.63,12.13,7.23,22.57,77.43,3.99,0.0,6.47,38091
38,093,21076,40.6,52359.0,111200.0,2.15,9061,620.0,10509,50.75,49.25,15.68,12.81,17.07,16.57,7.54,9.71,7.11,1.22,94.46,0.52,1.54,0.49,0.11,0.83,2.01,2.04,20.18,13.32,10.11,33.32,66.68,2.53,0.56,8.14,38093
38,095,2294,48.5,56625.0,70400.0,2.25,1003,464.0,928,49.22,50.78,8.63,7.72,18.83,16.3,10.46,13.34,7.19,1.18,89.97,0.0,2.14,0.09,0.0,0.22,1.57,7.59,20.92,10.2,13.78,22.13,77.87,2.93,0.04,7.72,38095
38,097,8077,41.4,54960.0,105600.0,2.35,3278,560.0,3821,50.17,49.83,13.79,12.24,17.04,15.93,7.96,10.72,7.61,1.5,96.37,0.58,1.09,0.26,0.24,0.27,3.03,1.19,15.4,13.21,9.95,26.78,73.22,2.74,0.04,4.69,38097
38,099,11005,45.4,49411.0,75400.0,2.15,4929,514.0,5091,51.2,48.8,11.59,10.29,18.2,16.87,9.14,11.56,7.9,3.47,90.41,0.25,1.83,0.52,0.0,5.82,10.63,1.18,21.96,9.04,10.1,25.68,74.32,3.33,0.09,9.4,38099
38,101,67736,31.1,61393.0,189500.0,2.49,26131,919.0,37148,51.78,48.22,21.77,16.23,13.56,13.4,5.06,6.68,9.43,3.67,88.57,3.13,1.34,1.3,0.15,1.57,4.65,3.94,15.49,11.68,7.26,38.66,61.34,2.6,0.12,8.08,38101
38,103,4204,51.0,48098.0,73700.0,2.04,2008,443.0,1774,50.45,49.55,8.21,8.73,18.98,16.84,12.3,16.48,5.9,0.81,98.03,0.0,0.24,0.0,0.0,0.26,0.69,1.47,22.05,11.63,5.38,21.51,78.49,1.34,0.0,7.92,38103
38,105,29619,32.6,88013.0,201400.0,2.4,12082,898.0,15285,54.24,45.76,19.99,14.19,16.67,13.82,4.49,5.78,7.04,2.45,88.99,1.85,4.09,0.29,0.06,2.25,4.54,2.47,15.52,9.91,9.83,35.98,64.02,1.72,0.02,10.01,38105
39,001,28229,41.0,35560.0,87900.0,2.56,10858,562.0,9576,49.44,50.56,12.19,11.73,17.37,18.09,7.44,8.54,7.18,0.47,97.43,0.38,0.23,0.11,0.0,0.09,0.87,1.76,26.3,4.33,24.2,30.97,69.03,13.37,0.22,14.61,39001
39,003,105196,38.1,44103.0,105400.0,2.53,39986,639.0,45842,50.36,49.64,15.19,13.28,16.56,16.02,6.69,8.78,7.4,1.24,83.55,12.06,0.28,0.75,0.0,0.53,2.67,2.83,23.09,6.67,16.84,32.77,67.23,9.23,0.24,9.77,39003
39,005,53189,39.9,48003.0,120800.0,2.5,20427,676.0,22808,48.92,51.08,13.27,13.73,16.28,16.7,7.55,9.33,7.21,1.93,96.94,0.84,0.07,0.54,0.0,0.34,1.14,1.28,25.46,8.66,14.23,28.13,71.87,7.77,0.15,12.4,39005
39,007,99777,41.8,40544.0,106000.0,2.48,38890,628.0,38498,50.17,49.83,13.06,11.87,17.96,17.5,7.49,9.33,8.71,1.37,93.26,3.41,0.13,0.47,0.02,0.48,3.76,2.23,26.98,6.18,19.31,28.77,71.23,8.85,0.32,12.23,39007
39,009,64974,28.0,33872.0,117700.0,2.47,22486,705.0,24773,49.99,50.01,24.37,23.22,12.92,13.12,4.9,6.11,5.52,4.35,91.04,2.33,0.51,3.34,0.04,0.33,1.82,2.41,15.84,7.55,28.11,43.69,56.31,10.85,0.29,7.92,39009
39,011,45873,41.0,54274.0,133300.0,2.49,18193,642.0,21793,49.58,50.42,12.32,12.09,17.58,16.99,7.15,9.37,6.74,1.13,97.39,0.45,0.24,0.51,0.04,0.36,1.38,0.99,27.38,7.85,8.74,25.83,74.17,4.99,0.11,6.14,39011
39,013,69560,43.9,43833.0,91700.0,2.35,27935,552.0,28432,51.0,49.0,14.75,11.57,18.53,17.61,7.82,10.59,8.41,1.07,93.49,3.83,0.22,0.37,0.01,0.41,0.83,1.67,29.03,6.86,13.73,25.83,74.17,8.45,0.18,8.82,39013
39,015,44247,40.8,45568.0,113800.0,2.62,16672,649.0,17370,49.45,50.55,12.51,12.52,17.57,17.67,7.41,8.62,7.25,0.59,97.24,0.99,0.09,0.19,0.01,0.19,0.79,1.3,28.72,5.51,14.56,24.34,75.66,9.91,0.06,12.0,39015
39,017,372538,36.4,57540.0,157200.0,2.68,134720,817.0,166896,48.98,51.02,14.77,14.9,16.19,17.01,5.56,7.16,6.4,5.23,86.03,7.79,0.22,2.67,0.05,1.0,4.29,2.23,19.01,11.69,13.51,30.59,69.41,7.17,0.32,8.87,39017
39,019,28361,44.5,47075.0,112200.0,2.54,10972,599.0,11753,49.97,50.03,12.07,11.08,17.87,18.76,8.72,9.85,8.24,0.93,97.17,0.84,0.1,0.22,0.04,0.36,1.12,1.27,30.26,4.74,15.22,21.68,78.32,7.07,0.13,12.77,39019
39,021,39393,41.2,50974.0,123200.0,2.53,15237,700.0,17239,49.89,50.11,12.86,12.02,17.53,17.95,7.26,8.75,7.84,0.7,94.44,1.9,0.15,0.39,0.04,0.39,1.45,2.7,26.82,7.27,12.07,26.53,73.47,9.05,0.13,8.43,39021
39,023,136827,41.0,43625.0,103600.0,2.44,54809,675.0,55854,48.39,51.61,12.56,13.42,16.55,17.08,7.57,9.82,9.4,2.11,86.24,8.51,0.2,0.72,0.05,1.2,3.01,3.07,21.35,7.81,17.85,33.75,66.25,10.01,0.36,9.34,39023
39,025,200285,39.5,60805.0,155500.0,2.65,74812,764.0,91491,49.37,50.63,13.09,12.93,17.68,18.36,5.97,7.39,7.07,2.29,95.37,1.39,0.21,0.99,0.03,0.52,1.68,1.48,19.78,12.3,10.55,26.35,73.65,5.54,0.3,8.79,39025
39,027,41892,39.3,46787.0,120000.0,2.53,16073,707.0,17372,49.45,50.55,12.89,13.59,17.17,17.35,6.54,8.21,7.86,1.04,94.66,2.48,0.09,0.29,0.0,0.3,1.6,2.18,24.18,6.83,15.34,35.58,64.42,9.23,0.14,10.61,39027
39,029,105987,43.2,44497.0,101100.0,2.43,42087,615.0,44092,50.16,49.84,13.18,11.7,18.48,17.77,7.84,9.93,9.05,0.95,95.26,2.3,0.13,0.34,0.0,0.46,1.44,1.52,29.49,6.76,14.84,28.89,71.11,9.04,0.2,11.28,39029
39,031,36724,41.5,41701.0,96500.0,2.53,14335,565.0,14375,49.81,50.19,12.46,12.09,17.33,17.25,7.69,9.58,7.96,0.53,96.95,1.06,0.1,0.38,0.0,0.13,0.9,1.38,31.35,5.85,15.89,25.55,74.45,7.81,0.17,14.3,39031
39,033,42725,42.6,40795.0,86700.0,2.37,17798,631.0,17370,48.7,51.3,12.13,12.29,16.95,17.32,8.17,10.87,8.31,0.94,96.82,0.71,0.01,0.37,0.0,0.25,1.39,1.84,27.69,5.89,16.12,31.41,68.59,8.13,0.13,9.42,39033
39,035,1263189,40.4,44190.0,121800.0,2.31,534719,730.0,545741,47.57,52.43,13.58,14.13,16.33,18.02,6.6,9.56,6.13,7.05,63.61,29.69,0.26,2.78,0.02,1.21,5.26,2.45,17.13,12.42,18.35,40.66,59.34,10.64,2.21,9.47,39035
39,037,52356,41.8,44632.0,109900.0,2.48,20865,610.0,22115,49.08,50.92,12.15,11.36,16.64,17.38,7.96,10.06,7.1,0.96,97.65,0.64,0.22,0.31,0.0,0.21,1.39,0.97,30.4,5.2,13.08,27.86,72.14,7.57,0.43,9.28,39037
39,039,38669,39.7,50663.0,108900.0,2.49,15279,664.0,17389,49.69,50.31,13.57,13.04,16.51,16.72,7.11,9.23,7.51,1.76,92.0,1.87,0.3,0.34,0.02,3.32,9.46,2.15,26.43,7.41,13.11,25.05,74.95,8.35,0.16,10.01,39039
39,041,185433,37.8,91955.0,256800.0,2.78,65648,953.0,87001,49.49,50.51,12.29,13.04,17.84,17.89,4.93,6.05,5.42,6.09,88.97,3.6,0.1,4.77,0.03,0.59,2.33,1.95,12.26,21.57,4.47,18.47,81.53,3.21,0.15,4.37,39041
39,043,76141,44.0,48011.0,131400.0,2.35,31767,707.0,34141,48.9,51.1,11.98,12.2,17.49,18.12,8.65,10.28,8.92,1.67,86.57,8.42,0.33,0.51,0.09,0.89,3.87,3.2,25.28,9.5,12.26,31.38,68.62,7.69,0.31,9.45,39043
39,045,149112,39.0,60567.0,163100.0,2.66,55032,799.0,65542,49.71,50.29,13.71,12.8,17.11,17.6,6.17,7.73,7.59,2.78,89.44,6.43,0.1,1.37,0.02,0.49,1.97,2.14,20.69,11.67,10.13,29.49,70.51,6.94,0.14,7.13,39045
39,047,28769,41.1,40503.0,107400.0,2.44,11589,688.0,11840,49.32,50.68,12.38,12.27,17.0,18.19,7.22,8.93,7.88,1.54,94.48,1.93,0.11,0.65,0.0,0.65,1.83,2.19,28.3,7.09,18.02,39.92,60.08,8.57,0.19,11.91,39047
39,049,1215761,33.8,52341.0,150600.0,2.47,480946,845.0,580130,48.72,51.28,17.31,17.56,14.91,15.93,4.42,6.17,5.56,9.75,68.84,21.35,0.16,4.31,0.04,1.66,5.01,3.64,14.48,15.62,17.14,46.18,53.82,7.01,1.27,11.48,39049
39,051,42485,39.8,55120.0,129500.0,2.59,16229,641.0,19899,49.36,50.64,12.65,12.89,16.69,17.34,7.04,8.65,6.27,1.65,94.22,0.57,0.16,0.33,0.0,3.32,8.18,1.4,25.37,7.7,10.67,21.46,78.54,6.67,0.07,5.57,39051
39,053,30565,41.0,37319.0,94900.0,2.56,11590,601.0,10815,48.75,51.25,12.6,12.99,16.86,17.17,7.34,9.5,7.08,1.17,94.43,2.6,0.24,0.63,0.0,0.46,1.19,1.63,24.41,5.71,20.33,23.38,76.62,7.49,0.02,12.97,39053
39,055,93874,44.2,72430.0,218800.0,2.67,34774,800.0,42938,49.17,50.83,10.17,10.05,18.66,19.16,7.89,9.56,6.41,2.73,96.74,1.33,0.09,0.6,0.0,0.11,1.27,1.12,16.97,16.12,7.42,14.86,85.14,4.13,0.16,11.14,39055
39,057,164192,37.7,60113.0,159400.0,2.41,64182,848.0,73751,49.08,50.92,15.73,15.7,15.91,16.67,6.66,8.35,10.19,4.85,86.13,7.23,0.14,3.0,0.01,0.42,2.58,3.08,14.9,12.8,12.83,32.75,67.25,7.59,0.17,6.77,39057
39,059,39626,42.2,40930.0,95600.0,2.51,15558,595.0,15371,49.15,50.85,12.3,11.8,17.05,18.44,7.69,9.46,7.58,0.92,95.85,1.56,0.06,0.32,0.0,0.23,0.99,1.98,26.88,5.87,19.64,26.96,73.04,11.67,0.17,10.84,39059
39,061,804194,37.0,49013.0,142000.0,2.37,331638,709.0,360824,48.07,51.93,14.76,15.23,15.73,17.07,5.75,8.14,5.88,4.99,68.75,25.65,0.14,2.24,0.04,0.74,2.81,2.44,15.86,14.33,17.88,41.75,58.25,8.83,1.73,9.51,39061
39,063,75428,39.2,50895.0,127100.0,2.37,31083,679.0,35432,48.97,51.03,13.86,14.34,16.6,16.94,6.77,8.7,6.79,2.87,93.37,1.33,0.13,1.69,0.02,1.1,4.94,2.37,22.27,10.91,13.55,29.38,70.62,6.89,0.13,8.32,39063
39,065,31736,35.4,42703.0,94000.0,2.55,11540,630.0,12589,49.75,50.25,15.88,16.35,15.22,14.75,6.31,8.17,6.27,1.31,96.15,0.95,0.03,0.79,0.01,0.31,1.49,1.76,27.36,4.35,17.3,29.07,70.93,9.58,0.11,11.82,39065
39,067,15633,45.9,43173.0,85400.0,2.45,6271,606.0,6441,49.28,50.72,10.98,10.77,18.65,18.74,8.96,10.78,9.52,0.4,95.84,2.1,0.25,0.13,0.0,0.2,0.81,1.48,32.78,3.9,17.0,20.36,79.64,5.62,0.03,10.45,39067
39,069,28015,41.2,53835.0,111000.0,2.52,10958,686.0,12847,49.31,50.69,12.48,12.29,17.09,16.89,7.42,9.61,7.22,1.42,94.26,0.59,0.08,0.42,0.05,2.88,7.14,1.73,27.21,6.94,11.22,19.53,80.47,6.73,0.12,7.24,39069
39,071,43170,40.1,39858.0,103500.0,2.55,16696,643.0,15925,49.36,50.64,12.71,12.73,16.49,17.1,7.39,9.15,7.78,0.75,96.23,1.38,0.1,0.35,0.0,0.04,0.82,1.9,25.22,5.11,19.93,29.41,70.59,11.54,0.31,13.1,39071
39,073,28914,42.6,42170.0,110600.0,2.48,11387,587.0,11590,50.22,49.78,11.65,11.7,18.36,18.07,8.05,8.82,8.92,0.89,97.42,0.82,0.03,0.34,0.0,0.1,0.84,1.29,27.0,7.02,16.93,25.66,74.34,9.51,0.12,11.8,39073
39,075,43436,30.4,51996.0,161100.0,3.36,12685,561.0,16981,50.06,49.94,14.23,13.53,13.25,13.55,5.53,6.71,3.95,0.93,98.71,0.2,0.08,0.09,0.06,0.06,0.92,0.8,17.49,2.98,12.43,23.84,76.16,4.21,0.12,41.22,39075
39,077,58937,38.8,48745.0,116100.0,2.58,22527,630.0,25851,49.35,50.65,13.1,13.17,16.81,16.93,6.61,8.25,6.74,2.82,94.75,1.13,0.13,0.25,0.0,1.87,6.0,1.86,28.53,5.73,13.32,29.29,70.71,7.17,0.35,9.74,39077
39,079,32854,39.5,39460.0,91200.0,2.5,12981,637.0,12525,48.95,51.05,13.07,13.26,16.81,17.42,6.46,8.8,7.23,0.95,96.97,0.61,0.08,0.1,0.0,0.14,0.93,2.1,25.37,7.35,23.25,32.28,67.72,11.51,0.12,11.21,39079
39,081,68053,44.3,41942.0,86200.0,2.35,27958,594.0,26510,48.46,51.54,12.34,12.82,17.77,18.27,8.26,10.88,8.8,1.27,91.65,5.69,0.09,0.34,0.01,0.07,1.26,2.16,27.15,6.74,16.95,29.19,70.81,8.79,0.16,9.46,39081
39,083,61004,38.7,48533.0,132500.0,2.53,22759,699.0,25938,48.96,51.04,13.5,14.28,16.43,16.55,7.06,8.75,7.08,1.4,96.46,1.05,0.08,0.36,0.0,0.16,1.38,1.88,24.07,9.45,14.47,29.15,70.85,6.62,0.12,11.99,39083
39,085,229437,43.2,58029.0,147900.0,2.39,94815,814.0,112090,48.83,51.17,12.53,12.09,17.97,18.72,7.42,9.99,7.29,5.73,92.55,3.7,0.11,1.27,0.0,0.54,3.84,1.83,22.06,12.28,8.74,26.06,73.94,6.04,0.44,7.82,39085
