state,county,pop_total_2019,median_age_2019,median_income_2019,households_median_value_2019,households_avg_size_2019,households_total_2019,households_median_gross_rent_2019,mean_travel_time_2019,pop_total_male_rate_2019,pop_total_female_rate_2019,pop_18_39_male_rate_2019,pop_18_39_female_rate_2019,pop_40_64_male_rate_2019,pop_40_64_female_rate_2019,pop_over_65_male_rate_2019,pop_over_65_female_rate_2019,veterans_rate_2019,inmigrants_rate_2019,white_rate_2019,black_rate_2019,native_rate_2019,asian_rate_2019,pacific_rate_2019,other_rate_2019,hispanic_rate_2019,two_more_races_rate_2019,high_school_rate_2019,bachelors_rate_2019,poverty_rate_2019,households_renter_rate_2019,households_owner_rate_2019,unemployment_rate_2019,public_transport_rate_2019,no_health_insurance_rate_2019,county_fips
13,255,65306,39.2,47111,122800,2.63,24336,872,25473,48.42,51.58,13.31,14.12,15.09,16.03,7.62,10.03,6.77,3.11,62.48,34.09,0.4,1.02,0.0,0.41,4.56,1.61,21.94,7.85,17.57,37.52,62.48,4.93,0.09,14.22,13255
13,257,25750,41.8,47164,105300,2.62,9543,750,9897,46.53,53.47,12.31,13.3,15.33,16.96,8.76,10.97,7.02,2.22,84.6,11.9,0.17,0.67,0.01,1.2,3.48,1.44,20.26,7.97,12.78,30.2,69.8,8.28,0.0,13.51,13257
13,259,6293,35.4,29732,49200,2.26,1816,529,1490,66.53,33.47,36.29,7.74,17.02,11.84,6.44,8.45,6.13,33.07,23.57,52.88,0.14,3.23,0.0,18.66,18.75,1.53,25.65,6.29,22.5,26.49,73.51,9.06,0.0,10.57,13259
13,261,30064,35.7,36681,95700,2.43,11510,736,11138,47.22,52.78,14.84,15.96,13.6,15.89,7.02,9.66,4.94,4.47,42.7,52.26,0.02,1.36,0.0,2.0,5.69,1.66,18.37,6.67,25.17,44.49,55.51,8.48,0.02,11.55,13261
13,263,6321,50.1,38549,86400,2.24,2809,652,2516,48.27,51.73,10.77,11.49,17.62,19.44,10.65,12.81,8.84,1.01,41.23,57.73,0.03,0.55,0.0,0.06,0.6,0.4,28.81,4.86,18.78,21.0,79.0,4.99,0.11,14.92,13263
13,265,1611,44.2,37446,80200,2.71,593,547,563,49.22,50.78,14.84,12.04,17.57,15.39,10.61,14.59,6.77,4.03,33.95,62.07,0.0,0.74,0.0,2.98,3.97,0.25,31.28,3.97,21.1,31.03,68.97,7.29,0.0,11.11,13265
13,267,25382,37.3,40730,89200,2.31,8241,543,7052,58.8,41.2,23.51,9.92,18.3,13.89,6.01,7.86,7.44,5.04,58.73,29.34,0.33,0.19,0.02,9.87,11.48,1.53,18.92,5.04,17.42,32.85,67.15,4.61,0.03,10.47,13267
13,269,8116,45.2,33832,83600,2.3,3473,619,2962,47.6,52.4,11.24,13.2,17.98,17.69,8.21,11.27,6.16,1.64,57.69,37.96,0.0,1.84,0.0,2.14,2.62,0.37,20.45,6.01,25.47,29.48,70.52,10.46,0.09,17.4,13269
13,271,16035,41.5,32405,64600,2.74,4668,599,4975,57.61,42.39,21.27,9.87,21.32,13.26,7.62,9.91,5.43,12.1,52.07,41.25,0.08,0.11,0.0,5.41,11.41,1.09,28.75,3.32,23.1,33.01,66.99,1.98,0.01,7.83,13271
13,273,8737,41.1,34768,92100,2.47,3399,638,3134,47.68,52.32,12.6,13.47,15.68,16.23,7.83,10.93,6.09,2.07,36.21,59.75,0.08,3.1,0.0,0.47,2.82,0.39,18.44,3.91,31.12,44.98,55.02,7.52,0.21,16.02,13273
13,275,44630,40.4,43740,146800,2.49,17595,861,18617,47.64,52.36,12.26,13.41,15.62,17.25,7.38,10.22,6.07,2.54,59.97,36.39,0.13,0.17,0.05,0.93,3.71,2.36,18.01,9.44,18.84,38.77,61.23,7.4,0.09,14.7,13275
13,277,40541,36.2,45639,118100,2.54,15144,689,17950,48.53,51.47,14.99,15.11,14.45,16.13,6.02,8.43,4.41,5.28,64.48,29.62,0.26,1.38,0.0,2.77,11.78,1.5,19.17,6.14,22.17,40.0,60.0,2.69,0.13,18.55,13277
13,279,26972,36.4,40175,95300,2.65,10030,598,9958,46.26,53.74,12.6,14.64,14.68,15.36,6.67,9.48,5.3,5.66,63.61,25.81,0.01,0.91,0.0,7.98,11.69,1.69,19.11,5.48,22.98,39.46,60.54,9.05,0.16,18.09,13279
13,281,11617,54.0,48219,230500,2.2,4898,717,4187,47.03,52.97,12.68,13.05,12.46,15.02,15.54,18.86,9.88,2.63,95.89,1.49,0.35,0.52,0.0,0.77,2.74,0.97,18.36,13.08,14.26,21.74,78.26,4.29,0.08,11.68,13281
13,283,6795,40.1,32241,69400,2.53,2490,585,2390,51.43,48.57,15.45,12.86,14.94,14.47,9.68,11.04,8.29,3.47,72.99,26.37,0.0,0.0,0.0,0.28,1.32,0.35,22.28,5.08,26.02,33.09,66.91,8.81,0.0,19.22,13283
13,285,69919,36.4,45649,136700,2.74,24928,823,28493,47.77,52.23,14.92,15.36,14.34,16.23,6.03,8.44,5.58,4.26,58.32,36.19,0.3,2.27,0.0,1.19,3.68,1.73,18.08,7.88,20.74,42.62,57.38,6.45,0.03,11.6,13285
13,287,7943,40.3,37039,79700,2.39,3169,538,3065,47.85,52.15,11.95,13.35,16.52,14.36,8.01,11.47,7.76,3.03,57.28,40.8,0.0,0.77,0.0,0.99,4.77,0.15,22.89,4.57,32.2,30.86,69.14,6.17,0.1,12.41,13287
13,289,8229,45.7,34879,65100,2.68,3044,613,2677,49.07,50.93,12.66,11.7,16.56,17.77,9.9,11.99,7.23,1.52,55.77,42.85,0.0,0.21,0.0,0.0,0.72,1.18,25.43,4.65,19.15,19.12,80.88,6.07,0.15,9.48,13289
13,291,23288,54.3,50021,196500,2.33,9743,780,7677,48.74,51.26,9.64,9.12,15.41,17.0,15.18,17.32,9.59,2.86,96.96,0.74,0.55,0.31,0.0,0.13,3.31,1.31,21.58,9.33,14.05,22.78,77.22,4.89,0.21,12.44,13291
13,293,26236,42.1,37640,93300,2.53,10154,639,9956,47.58,52.42,12.08,12.42,15.96,18.28,7.68,10.3,6.67,1.96,68.1,27.79,0.64,0.45,0.8,0.55,2.31,1.67,19.92,5.8,20.43,32.43,67.57,5.78,0.0,11.61,13293
13,295,69039,41.4,46157,120600,2.6,25975,753,28602,49.55,50.45,13.61,12.85,16.32,17.0,7.92,10.38,6.25,1.45,92.0,4.11,0.17,0.82,0.01,0.72,2.22,2.16,17.56,7.55,15.78,28.16,71.84,5.88,0.05,12.02,13295
13,297,91442,38.7,61599,190300,2.86,31670,1000,39210,48.53,51.47,13.13,13.5,16.04,17.16,6.72,8.44,5.23,4.78,77.5,17.69,0.13,1.37,0.03,1.63,4.39,1.64,20.34,9.44,11.92,25.74,74.26,5.12,0.06,11.61,13297
13,299,35593,39.5,36869,83100,2.39,13823,658,12672,50.35,49.65,14.83,12.25,16.52,15.92,7.06,9.84,4.97,1.27,64.82,30.17,0.56,1.05,0.06,1.29,4.1,2.04,21.07,6.89,23.07,36.4,63.6,5.28,0.19,15.21,13299
13,301,5297,45.1,37203,66200,2.32,2244,631,2012,46.61,53.39,12.8,11.27,15.03,18.52,9.14,12.44,3.96,1.4,37.49,61.11,0.0,0.6,0.0,0.08,0.47,0.72,25.58,5.98,26.47,33.42,66.58,4.82,0.04,12.78,13301
13,303,20436,41.5,38068,84800,2.46,7503,646,7186,51.21,48.79,15.03,10.85,17.76,17.22,7.49,10.21,5.28,1.94,43.59,53.12,0.23,0.67,0.0,0.78,2.48,1.6,24.32,5.31,20.14,33.4,66.6,6.15,0.3,10.22,13303
13,305,29788,38.9,45483,105400,2.66,10400,655,10319,50.35,49.65,14.31,11.89,16.89,16.56,7.06,8.57,6.79,2.41,74.7,20.57,0.1,0.61,0.0,1.36,6.26,2.66,20.63,5.45,14.13,36.49,63.51,6.15,0.22,14.02,13305
13,307,2610,45.1,37297,65700,2.29,1140,381,1057,48.74,51.26,9.12,11.3,16.51,18.77,9.89,10.15,3.95,4.06,53.26,37.2,0.34,0.0,0.0,7.32,8.74,1.88,25.67,6.21,22.38,16.05,83.95,3.57,0.0,8.16,13307
13,309,7928,38.8,30192,58800,4.14,1862,450,2334,63.22,36.78,26.39,7.52,19.84,15.21,6.71,7.38,4.89,0.21,56.32,43.39,0.0,0.0,0.0,0.0,0.14,0.29,26.29,8.5,24.94,36.73,63.27,13.39,0.0,20.85,13309
13,311,29489,46.1,52493,176300,2.49,11695,827,11880,48.82,51.18,12.51,11.94,16.4,17.34,10.15,11.91,9.18,2.27,93.93,1.46,0.58,0.58,0.0,1.43,3.25,2.01,16.86,9.38,10.67,24.14,75.86,3.38,0.05,10.99,13311
13,313,104237,36.0,48623,133400,2.88,35629,720,46031,49.59,50.41,15.25,14.13,14.91,15.75,6.08,7.63,3.56,18.66,88.66,3.85,0.78,1.47,0.0,3.8,35.11,1.42,14.76,6.7,15.69,35.43,64.57,5.31,0.03,16.49,13313
13,315,8824,39.8,36964,61800,2.61,2575,513,2538,59.9,40.1,22.1,9.43,20.56,12.43,7.26,9.37,5.84,3.56,63.09,35.48,0.39,0.0,0.0,0.58,4.66,0.46,24.25,4.67,18.45,23.88,76.12,6.72,0.11,12.96,13315
13,317,9844,45.1,37838,87200,2.45,3979,762,3893,48.47,51.53,11.63,11.76,14.98,17.37,9.77,13.08,5.78,3.24,52.64,42.59,0.0,0.39,0.0,3.46,5.06,0.91,26.27,5.62,23.3,32.55,67.45,3.03,0.09,14.56,13317
13,319,9010,42.6,38996,70700,2.8,3185,635,3149,47.43,52.57,11.43,12.79,17.0,17.07,7.92,10.81,4.64,1.84,59.19,38.95,0.12,0.0,0.06,0.39,2.87,1.3,29.09,4.89,23.05,24.77,75.23,8.0,0.1,9.67,13319
13,321,20494,41.6,45398,98700,2.54,8002,722,8481,48.17,51.83,12.53,13.16,15.97,17.06,8.04,10.72,6.59,1.59,68.55,28.01,0.38,0.79,0.03,0.41,2.2,1.82,23.17,4.97,18.77,34.57,65.43,7.05,0.0,18.28,13321
15,001,199459,42.7,62409,350000,2.82,69453,1180,79751,49.64,50.36,12.59,12.63,16.11,16.79,9.81,10.38,7.46,12.68,33.34,0.63,0.49,22.55,12.2,1.9,12.73,28.89,19.72,14.05,15.36,32.26,67.74,6.16,0.56,4.91,15001
15,003,984821,37.9,85857,678200,3.03,312795,1745,479981,50.37,49.63,16.79,14.63,15.03,15.01,7.64,9.66,7.56,19.71,20.94,2.4,0.19,42.66,9.54,1.05,9.85,23.22,16.36,15.85,8.03,43.81,56.19,3.98,4.09,3.17,15003
15,005,66,57.4,69375,-666666666,1.41,39,1063,49,45.45,54.55,12.12,10.61,31.82,27.27,0.0,16.67,3.03,4.55,24.24,3.03,1.52,21.21,27.27,0.0,3.03,22.73,21.21,18.18,9.09,100.0,0.0,0.0,1.52,0.0,15005
15,007,71769,42.6,83554,570700,3.13,22658,1375,33012,49.5,50.5,12.4,12.48,16.93,16.93,8.88,10.43,5.46,16.78,32.37,0.43,0.57,33.02,9.15,0.61,11.05,23.85,19.53,14.27,8.01,36.8,63.2,3.81,0.31,4.95,15007
15,009,165979,41.2,80948,633500,3.0,54479,1510,78117,49.79,50.21,13.08,13.48,17.18,16.79,8.22,9.31,5.24,18.7,35.48,0.51,0.26,29.27,10.9,1.73,11.33,21.86,20.15,12.87,9.15,38.95,61.05,3.99,1.2,4.92,15009
16,001,456849,37.0,66293,270800,2.58,173353,995,210486,50.1,49.9,15.64,14.83,15.8,15.75,6.38,7.57,6.55,5.83,90.48,1.37,0.53,2.54,0.18,1.52,8.2,3.37,11.78,17.21,10.62,30.69,69.31,3.88,0.2,8.13,16001
16,003,4097,55.2,48856,215500,2.29,1757,685,1342,51.55,48.45,8.96,8.66,17.74,18.01,16.08,13.42,12.96,1.17,95.46,0.39,1.76,0.0,0.2,0.24,3.59,1.95,22.72,9.71,12.06,19.69,80.31,8.6,0.29,11.94,16003
16,005,85765,33.8,51734,160000,2.68,31155,691,35147,49.82,50.18,16.66,15.77,13.28,14.17,6.41,7.37,5.93,4.09,89.0,0.7,2.96,1.97,0.18,1.96,8.61,3.23,14.08,12.08,15.98,32.46,67.54,5.53,0.47,8.74,16005
16,007,6000,39.6,54167,149800,2.46,2424,589,2352,49.3,50.7,12.45,11.88,13.98,14.7,9.88,10.7,5.23,3.08,94.32,0.88,1.13,0.67,0.0,1.9,4.28,1.1,22.47,9.35,16.63,23.43,76.57,3.0,0.22,5.68,16007
16,009,9138,46.2,47556,167000,2.65,3418,644,3257,50.56,49.44,10.95,10.84,16.63,16.79,11.39,10.8,11.35,1.2,86.63,0.07,9.33,0.32,0.78,0.15,3.63,2.72,23.07,7.59,17.05,26.71,73.29,8.03,0.25,11.32,16009
16,011,45839,33.6,55472,160100,3.04,14989,662,18453,49.99,50.01,13.24,12.82,14.54,14.66,6.54,7.19,4.85,4.87,82.25,0.31,6.41,0.57,0.05,6.97,17.99,3.44,16.1,8.95,10.99,23.21,76.79,4.81,1.15,10.47,16011
16,013,22373,43.2,56694,428900,2.75,7995,933,10919,51.5,48.5,12.18,10.64,18.28,18.95,8.84,8.93,6.49,15.67,94.78,0.44,0.71,1.06,0.17,1.23,22.63,1.6,16.26,16.76,12.5,29.94,70.06,2.02,0.94,12.83,16013
16,015,7378,54.0,59646,232300,2.28,3205,754,2646,51.22,48.78,8.65,8.27,19.87,21.27,13.47,11.4,11.47,3.36,95.09,0.26,0.43,0.96,0.07,0.31,4.58,2.87,21.31,13.4,10.67,17.16,82.84,5.36,0.0,11.29,16015
16,017,43611,47.9,50256,254200,2.46,17537,853,16056,49.88,50.12,10.47,10.3,17.29,18.2,12.03,11.72,9.95,2.37,95.02,0.29,0.87,0.68,0.12,0.57,3.1,2.44,18.38,11.45,14.36,24.34,75.66,3.41,0.41,10.21,16017
16,019,114392,32.9,60615,181200,2.84,39768,819,47900,50.11,49.89,14.57,14.44,13.56,13.45,6.0,7.05,5.36,5.33,89.46,0.51,0.45,1.02,0.11,5.7,13.04,2.75,12.43,13.04,10.36,30.37,69.63,3.42,1.33,8.23,16019
16,021,11845,43.5,43423,205000,2.52,4653,613,4199,49.99,50.01,10.69,10.76,16.41,17.29,10.66,10.6,8.37,4.27,94.09,0.53,1.36,1.22,0.55,0.68,4.98,1.58,23.64,9.19,19.0,23.34,76.66,3.25,0.19,16.79,16021
16,023,2581,45.2,42132,128900,2.62,967,656,903,52.65,47.35,11.97,9.84,17.4,16.97,10.77,10.0,8.18,0.66,99.46,0.15,0.0,0.0,0.0,0.39,5.11,0.0,22.98,8.83,17.75,17.68,82.32,4.8,0.5,15.23,16023
16,025,1048,44.5,39688,183300,2.66,394,853,438,47.42,52.58,9.54,10.97,17.94,16.89,8.3,10.5,8.68,2.1,99.71,0.0,0.0,0.0,0.0,0.0,1.62,0.29,26.53,6.3,15.55,24.37,75.63,2.38,0.0,12.12,16025
16,027,217633,33.6,52134,178300,2.94,72807,896,89047,49.47,50.53,14.68,14.99,13.99,14.06,6.17,7.26,6.17,7.94,82.75,0.41,1.04,0.85,0.27,10.82,25.29,3.87,14.99,8.22,13.2,30.5,69.5,5.6,0.12,13.53,16027
16,029,6953,36.9,59053,145900,2.71,2538,570,2762,51.34,48.66,12.67,12.15,15.6,13.59,7.69,8.96,5.71,3.03,95.44,0.0,0.16,0.06,0.0,2.0,5.82,2.34,18.12,9.43,8.66,20.69,79.31,3.84,0.0,7.64,16029
16,031,23690,32.9,52935,162100,3.02,7711,647,9492,50.85,49.15,13.79,12.95,14.17,13.22,6.34,7.43,4.59,10.68,93.15,0.22,1.17,0.59,0.06,3.46,27.21,1.36,14.95,8.07,14.07,29.74,70.26,2.85,0.12,13.36,16031
16,033,913,33.2,46154,98100,3.07,290,592,382,52.57,47.43,15.66,11.06,12.92,16.54,9.42,5.37,3.07,33.08,90.36,0.77,4.6,0.0,0.0,4.27,48.52,0.0,15.88,4.16,13.25,37.59,62.41,3.31,0.0,30.45,16033
16,035,8673,50.4,43915,155900,2.17,3555,719,2636,55.7,44.3,13.59,7.96,19.15,16.55,13.88,12.79,13.25,2.11,92.7,0.53,2.2,0.4,0.23,1.4,4.23,2.54,20.25,10.25,11.4,21.94,78.06,6.88,0.13,10.45,16035
16,037,4169,53.0,40875,191600,2.29,1774,608,1224,51.5,48.5,10.19,9.11,15.47,16.29,16.91,15.9,12.93,0.6,91.32,0.12,1.1,0.0,0.0,1.08,4.2,6.38,19.67,14.42,18.23,21.36,78.64,3.64,0.43,9.11,16037
16,039,26743,32.3,46855,153800,2.45,10606,833,11453,52.57,47.43,19.76,14.67,13.43,14.03,6.49,6.52,15.02,9.76,85.13,2.69,2.08,2.64,0.4,3.0,17.07,4.06,13.54,8.68,14.8,40.19,59.81,7.09,0.16,12.35,16039
16,041,13464,32.8,57215,211900,3.05,4397,680,5516,51.36,48.64,13.34,12.54,13.89,13.92,6.83,6.98,3.68,2.55,94.68,0.26,0.85,0.15,0.01,2.13,6.75,1.91,20.17,7.37,10.35,18.72,81.28,1.52,0.4,10.87,16041
16,043,13020,37.6,58065,169900,2.87,4347,798,4940,51.86,48.14,13.88,12.9,16.36,13.49,8.58,8.43,5.27,5.97,94.79,0.17,0.14,0.18,0.63,1.8,12.51,2.29,16.11,10.23,12.39,18.79,81.21,5.65,0.28,11.5,16043
16,045,17331,44.6,45492,168700,2.57,6683,745,6484,49.71,50.29,11.64,10.31,15.56,18.1,10.55,10.67,11.23,3.21,90.08,0.12,1.38,0.57,0.0,5.07,8.37,2.79,20.26,8.6,16.83,25.2,74.8,2.96,0.02,17.22,16045
16,047,15148,38.7,47204,157800,2.75,5469,704,6403,51.31,48.69,13.01,10.93,16.07,15.81,8.27,8.42,6.61,12.88,93.02,0.09,0.46,0.92,0.24,2.75,29.07,2.53,20.29,7.12,16.13,29.53,70.47,5.4,0.13,15.99,16047
16,049,16411,50.2,41516,173200,2.45,6407,682,5623,52.58,47.42,11.53,8.79,16.7,16.53,14.05,12.81,10.38,1.32,93.35,0.14,3.95,0.4,0.02,0.6,3.4,1.54,22.56,11.36,13.82,23.32,76.68,5.32,0.18,10.5,16049
16,051,28534,31.5,63048,203700,3.24,8791,796,11964,50.91,49.09,14.17,13.32,14.32,13.46,5.26,5.7,5.06,3.75,91.26,0.0,1.23,0.45,0.05,5.37,10.53,1.65,13.02,10.23,6.84,19.33,80.67,4.5,1.23,8.92,16051
16,053,23730,32.7,52921,164600,2.94,8022,772,10364,50.49,49.51,15.74,13.56,13.67,13.62,6.14,6.46,4.78,16.43,93.39,0.17,0.73,0.96,0.45,2.58,36.09,1.72,15.89,6.34,18.87,35.08,64.92,3.58,0.36,18.55,16053
16,055,157322,40.2,57242,260300,2.5,62304,993,67490,49.41,50.59,13.44,13.33,15.47,16.28,8.64,9.85,8.37,2.41,93.99,0.31,1.36,0.91,0.11,0.51,4.62,2.8,15.35,11.55,11.6,29.6,70.4,4.12,0.15,9.63,16055
16,057,39505,28.7,49158,228200,2.35,15422,737,18850,51.27,48.73,23.84,20.27,11.57,12.6,6.34,6.7,5.31,6.1,91.95,1.17,1.34,2.32,0.05,0.54,4.37,2.63,9.14,14.49,16.63,45.68,54.32,4.21,0.58,6.52,16057
16,059,7847,52.1,39324,177000,2.13,3582,657,2874,50.81,49.19,9.97,9.35,16.16,16.25,15.11,14.16,11.6,2.23,94.69,0.04,0.51,0.0,0.1,0.75,3.42,3.91,19.14,11.34,11.95,22.36,77.64,4.49,0.05,11.62,16059
16,061,3838,48.6,41198,132300,2.31,1646,593,1330,49.5,50.5,10.03,10.08,15.61,16.99,11.86,12.82,10.08,2.19,86.69,0.13,8.36,1.38,0.03,0.65,4.56,2.76,16.57,9.22,16.0,30.56,69.44,5.95,0.16,15.01,16061
16,063,5350,35.1,50053,145600,3.08,1724,639,2345,52.43,47.57,13.68,14.13,16.09,13.5,6.56,6.43,5.74,15.55,93.05,0.0,0.6,0.41,0.0,3.18,30.73,2.77,18.73,4.73,11.98,31.79,68.21,3.65,0.62,21.4,16063
16,065,39100,23.5,39160,219100,3.51,11016,723,17016,50.85,49.15,25.49,24.93,7.89,7.75,3.05,3.57,2.23,4.62,92.8,0.17,0.15,1.56,0.24,2.15,7.58,2.93,5.43,10.49,30.53,55.4,44.6,6.7,0.31,5.91,16065
16,067,20705,35.2,53370,149600,2.85,7250,701,9050,49.96,50.04,14.61,13.32,13.45,14.28,7.53,8.29,4.69,14.38,93.57,0.15,1.29,0.27,0.12,3.26,35.27,1.34,16.82,5.89,16.56,26.59,73.41,3.67,0.04,18.19,16067
16,069,40217,40.8,58107,191500,2.4,16384,727,17911,49.32,50.68,14.05,13.86,15.64,15.61,8.94,10.66,7.53,1.91,89.61,0.36,6.15,0.83,0.01,0.37,3.93,2.68,19.07,11.63,12.97,27.18,72.82,3.77,0.08,9.92,16069
16,071,4385,38.6,53841,167100,2.7,1615,748,1632,48.94,51.06,11.08,11.45,14.91,13.64,9.05,10.13,6.96,2.96,97.9,0.11,0.16,0.0,0.0,0.0,4.49,1.82,17.13,9.58,11.29,20.12,79.88,1.15,0.0,7.62,16071
16,073,11552,38.9,43798,147800,2.64,4321,668,4740,51.52,48.48,13.25,11.46,15.64,15.53,8.87,9.08,6.48,9.72,79.11,0.53,3.22,0.11,0.0,13.61,26.24,3.42,17.5,5.9,15.86,29.09,70.91,3.51,0.21,21.44,16073
16,075,23260,40.4,50579,165600,2.6,8876,735,9350,49.63,50.37,11.6,11.04,15.78,17.15,8.65,9.23,7.24,7.21,87.93,0.08,0.59,0.98,0.06,6.6,17.34,3.77,17.28,6.99,13.16,27.34,72.66,5.45,0.02,12.46,16075
16,077,7671,38.3,48823,151300,2.89,2633,636,2967,50.59,49.41,11.9,12.28,15.7,14.16,8.25,7.43,6.23,15.24,84.06,0.08,5.85,0.0,0.04,9.8,34.1,0.17,17.03,6.54,11.35,25.6,74.4,6.82,0.0,14.2,16077
16,079,12609,47.3,39386,127900,2.25,5466,670,4663,49.95,50.05,11.52,9.85,17.38,18.69,10.79,11.55,9.72,1.17,93.52,0.34,3.12,0.1,0.0,0.36,3.56,2.57,20.31,5.16,19.02,30.04,69.96,8.14,0.17,14.72,16079
16,081,11426,37.2,74216,346600,3.08,3707,881,5035,52.27,47.73,15.02,13.78,18.6,16.5,5.76,5.13,2.53,7.82,88.86,0.0,0.73,0.0,0.0,8.31,16.87,2.1,10.43,19.95,4.48,22.26,77.74,5.59,0.39,6.77,16081
16,083,84869,34.7,52919,166800,2.69,31146,800,37489,49.25,50.75,14.01,14.62,14.39,14.18,6.85,8.21,6.65,8.98,91.84,0.81,0.71,1.84,0.05,2.83,16.37,1.91,13.44,8.2,14.11,31.14,68.86,3.29,0.08,11.9,16083
16,085,10709,50.6,64475,314800,2.72,3869,773,4230,50.53,49.47,9.28,8.1,18.87,19.23,12.87,14.67,10.2,0.66,98.76,0.06,0.21,0.27,0.0,0.33,4.62,0.38,17.37,15.73,7.13,19.18,80.82,1.71,0.44,11.33,16085
16,087,10057,45.4,40992,148900,2.46,4035,683,3661,48.96,51.04,11.21,10.13,14.16,16.58,12.15,12.46,7.02,6.29,87.84,0.19,0.99,0.37,0.0,7.34,17.03,3.27,19.53,7.18,13.2,27.46,72.54,4.16,0.21,14.89,16087
17,001,66085,41.5,52993,127800,2.38,27112,713,30695,48.84,51.16,12.99,12.78,15.49,16.21,8.86,11.09,6.83,1.39,92.92,4.13,0.45,0.8,0.02,0.17,1.6,1.51,21.51,11.1,12.15,28.16,71.84,4.4,0.3,4.65,17001
17,003,6260,45.3,36806,56000,2.85,2154,526,1905,47.78,52.22,11.02,9.89,16.04,18.5,9.49,11.79,7.92,0.26,63.16,33.45,0.59,0.0,0.56,0.35,1.31,1.88,25.22,7.14,24.81,26.28,73.72,7.11,0.86,7.57,17003
17,005,16589,41.6,57289,119700,2.35,6299,609,6932,51.73,48.27,15.79,12.77,17.9,16.22,8.07,10.21,7.32,2.18,90.89,7.62,0.51,0.36,0.0,0.34,3.52,0.3,19.06,9.9,12.65,24.15,75.85,3.08,0.18,5.3,17005
17,007,53537,38.5,69272,153400,2.86,18571,854,24124,50.04,49.96,13.39,12.98,16.56,16.27,6.95,8.61,5.58,10.26,87.51,2.21,0.34,1.18,0.0,6.34,21.8,2.41,18.58,9.38,9.98,19.0,81.0,6.18,0.12,5.95,17007
17,009,6628,38.9,61655,96200,2.31,2055,615,2235,63.26,36.74,25.62,10.14,21.64,10.89,6.77,7.71,6.05,3.27,79.44,19.19,0.36,0.0,0.0,0.66,6.64,0.35,22.56,7.54,8.28,25.21,74.79,3.73,0.17,4.54,17009
17,011,33122,44.4,57436,111700,2.39,13698,680,15057,49.31,50.69,12.12,11.6,16.55,16.67,9.64,11.98,6.49,3.76,93.4,1.06,0.2,0.88,0.01,3.09,9.14,1.37,22.36,9.98,12.2,23.39,76.61,4.99,0.26,4.59,17011
17,013,4830,46.8,63009,121000,2.83,1664,617,1851,50.1,49.9,10.81,10.52,17.97,16.54,10.7,12.57,7.97,0.77,97.7,0.31,0.52,0.89,0.0,0.02,1.26,0.56,28.55,5.82,11.35,12.74,87.26,3.06,0.12,1.35,17013
17,015,14466,48.3,52410,106100,2.17,6508,631,6152,49.62,50.38,11.45,10.58,16.85,16.85,11.83,13.04,7.99,1.94,95.97,1.24,0.08,0.77,0.0,0.41,3.7,1.54,23.83,9.37,10.45,23.39,76.61,5.64,0.1,5.96,17015
17,017,12493,40.0,52373,80800,2.44,5043,598,5695,49.92,50.08,12.96,12.69,16.39,16.35,7.78,9.48,6.38,11.09,88.51,5.22,0.18,0.36,0.01,4.65,18.91,1.07,25.13,7.37,14.58,25.4,74.6,6.48,0.1,5.4,17017
17,019,209922,30.1,52797,162100,2.36,82369,882,97445,49.84,50.16,22.87,21.11,11.92,12.87,5.45,6.92,4.09,12.17,71.85,13.47,0.17,10.76,0.09,1.02,5.96,2.66,11.19,12.46,18.51,47.02,52.98,4.79,2.76,3.94,17019
17,021,32931,43.4,52834,90900,2.24,13901,674,14010,50.54,49.46,13.98,12.2,17.74,16.25,8.4,10.95,8.17,1.19,96.49,1.32,0.3,0.63,0.11,0.01,1.62,1.14,25.36,8.37,11.63,24.93,75.07,3.27,0.23,4.12,17021
17,023,15716,42.3,56531,92500,2.31,6720,687,7092,49.35,50.65,12.65,12.67,16.49,15.79,8.35,11.0,5.99,1.21,96.84,0.68,0.06,0.62,0.0,0.59,1.58,1.2,24.48,8.66,10.93,23.41,76.59,5.54,0.1,4.59,17023
17,025,13287,42.6,48500,84500,2.27,5696,604,5600,49.93,50.07,11.5,12.12,17.75,15.9,8.86,11.17,6.64,0.45,96.2,0.81,0.24,0.32,0.0,0.01,0.13,2.43,20.16,7.12,16.2,25.47,74.53,5.01,0.51,6.3,17025
17,027,37634,40.6,66639,146200,2.47,14353,808,17799,52.09,47.91,15.66,12.47,17.59,16.47,7.52,9.12,7.63,1.75,93.66,3.45,0.26,0.57,0.0,0.51,3.12,1.56,18.96,10.8,7.26,20.35,79.65,2.58,0.52,3.56,17027
17,029,51353,35.7,46202,100500,2.27,20926,697,23356,48.44,51.56,17.78,19.0,14.3,14.37,7.21,9.34,5.96,2.18,92.93,3.93,0.22,1.22,0.04,0.2,2.53,1.46,16.01,9.56,19.34,38.52,61.48,5.65,0.32,6.05,17029
17,031,5198275,36.8,64660,246600,2.59,1972108,1123,2394143,48.53,51.47,16.09,16.25,15.25,16.13,6.0,8.26,3.0,21.14,56.68,23.42,0.29,7.3,0.04,9.62,25.29,2.66,14.04,15.88,14.13,43.08,56.92,6.99,9.24,8.72,17031
17,033,18972,41.8,49779,87800,2.16,7666,638,7284,52.21,47.79,16.23,11.73,17.89,15.55,8.15,10.61,6.46,1.67,90.23,6.49,0.08,0.32,0.07,0.4,3.27,2.41,16.55,8.41,10.19,22.33,77.67,5.33,0.13,5.38,17033
